,sname,location,url,type,membership,website,nature,feature
234,石家庄经济学, 河北,http://college.gaokao.com/school/160/, 财经, 河北省教育厅, www.sjzue.edu.cn, 本科,——
235,河北科技大学, 河北,http://college.gaokao.com/school/161/, 工科, 河北省教育厅, www.hebust.edu.cn, 本科,——
236,河北建筑工程, 河北,http://college.gaokao.com/school/162/, 工科, 河北省教育厅, www.hebiace.edu.cn, 本科,——
237,华北煤炭医学, 河北,http://college.gaokao.com/school/163/, 医药, ——, www.heuu.edu.cn, 本科,——
238,承德医学院, 河北,http://college.gaokao.com/school/164/, 医药, 河北省教育厅, http://www.cdmc.edu.cn, 本科,——
239,河北师范大学, 河北,http://college.gaokao.com/school/165/, 师范, 河北省教育厅, www.hebtu.edu.cn, 本科,——
240,唐山师范学院, 河北,http://college.gaokao.com/school/166/, 师范, 河北省教育厅, www.tstc.edu.cn, 本科,——
241,廊坊师范学院, 河北,http://college.gaokao.com/school/167/, 师范, 河北省教育厅, http://www.lfsfxy.edu.cn, 本科,——
242,邢台学院, 河北,http://college.gaokao.com/school/168/, 师范, 河北省教育厅, ——, 本科,——
243,石家庄铁道学, 河北,http://college.gaokao.com/school/169/, 工科, ——, www.hsvtc.cn, 本科,——
244,山西大学, 山西,http://college.gaokao.com/school/170/, 综合, 山西省教育厅, www.sxu.edu.cn, 本科,——
245,山西农业大学, 山西,http://college.gaokao.com/school/171/, 农业, 山西省教育厅, www.sxau.edu.cn, 本科,——
246,山西医科大学, 山西,http://college.gaokao.com/school/172/, 医药, 山西省教育厅, www.sxmu.edu.cn, 本科,——
247,长治医学院, 山西,http://college.gaokao.com/school/173/, 医药, 山西省教育厅, www.czmc.com, 本科,——
248,山西师范大学, 山西,http://college.gaokao.com/school/174/, 师范, 山西省教育厅, www.sxnu.edu.cn, 本科,——
249,太原师范学院, 山西,http://college.gaokao.com/school/175/, 师范, 山西省教育厅, www.tynu.edu.cn, 本科,——
250,晋中学院, 山西,http://college.gaokao.com/school/176/, 师范, 山西省教育厅, www.sxjztc.edu.cn, 本科,——
251,西北大学, 陕西,http://college.gaokao.com/school/101/, 综合, 陕西省教育厅, www.nwu.edu.cn, 本科,211
252,西安电子科技, 陕西,http://college.gaokao.com/school/102/, 工科, 教育部, http://www.xidian.edu.cn, 本科,211
253,陕西师范大学, 陕西,http://college.gaokao.com/school/103/, 师范, 教育部, www.snnu.edu.cn, 本科,211
254,青海大学, 青海,http://college.gaokao.com/school/104/, 综合, 青海省教育厅, www.qhu.edu.cn, 本科,211
255,宁夏大学, 宁夏,http://college.gaokao.com/school/105/, 综合, 宁夏回族自治区教育厅, www.nxu.edu.cn, 本科,211
256,新疆大学, 新疆,http://college.gaokao.com/school/106/, 综合, 新疆维吾尔自治区教育厅, www.xju.edu.cn, 本科,211
257,石河子大学, 新疆,http://college.gaokao.com/school/107/, 综合, 新疆生产建设兵团, www.shzu.edu.cn, 本科,211
258,中国矿业大学, 北京,http://college.gaokao.com/school/108/, 工科, ——, www.cumtb.edu.cn, 本科,211
259,中国地质大学, 北京,http://college.gaokao.com/school/109/, 工科, ——, www.cugb.edu.cn, 本科,211
260,南昌大学, 江西,http://college.gaokao.com/school/110/, 综合, 江西省教育厅, www.ncu.edu.cn, 本科,211
261,上海大学, 上海,http://college.gaokao.com/school/111/, 综合, 上海市教育委员会, http://www.shu.edu.cn, 本科,211
262,天津医科大学, 天津,http://college.gaokao.com/school/112/, 医药, 天津市教育委员会, www.tijmu.edu.cn, 本科,211
263,长安大学, 陕西,http://college.gaokao.com/school/113/, 工科, 教育部, www.chd.edu.cn, 本科,211
264,中南财经政法, 湖北,http://college.gaokao.com/school/114/, 财经, 教育部, www.znufe.edu.cn, 本科,211
265,武汉理工大学, 湖北,http://college.gaokao.com/school/115/, 工科, 教育部, www.whut.edu.cn, 本科,211
266,东北农业大学, 黑龙江,http://college.gaokao.com/school/116/, 农业, 黑龙江省教育厅, http://www.neau.edu.cn, 本科,211
267,中国人民解放, 湖南,http://college.gaokao.com/school/117/, 军事, 中国人民解放军总政治部, http://www.nudt.edu.cn, 本科,211-985
268,中国人民解放, 上海,http://college.gaokao.com/school/118/, 军事, 中国人民解放军总政治部, http://www.smmu.edu.cn, 本科,211
269,上海交通大学, 上海,http://college.gaokao.com/school/120/, 医药, 教育部, http://www.bjtu.edu.cn, 本科,985
270,中国传媒大学, 北京,http://college.gaokao.com/school/121/, 语言, 教育部, www.cuc.edu.cn, 本科,211
271,中国地质大学, 湖北,http://college.gaokao.com/school/122/, 工科, ——, www.cug.edu.cn, 本科,211-985
272,中国石油大学, 北京,http://college.gaokao.com/school/123/, 工科, ——, www.cup.edu.cn, 本科,211
273,中国石油大学, 山东,http://college.gaokao.com/school/124/, 工科, ——, www.upc.edu.cn, 本科,985
274,北方工业大学, 北京,http://college.gaokao.com/school/125/, 工科, 北京市教育委员会, www.ncut.edu.cn, 本科,211
275,北京服装学院, 北京,http://college.gaokao.com/school/126/, 工科, 北京市教育委员会, http://www.bift.edu.cn/, 本科,211
276,北京印刷学院, 北京,http://college.gaokao.com/school/127/, 工科, 北京市教育委员会, www.bigc.edu.cn, 本科,211
277,北京建筑大学, 北京,http://college.gaokao.com/school/128/, 工科, 北京市教育委员会, http://www.bucea.edu.cn, 本科,211
278,北京石油化工, 北京,http://college.gaokao.com/school/129/, 工科, 北京市教育委员会, http://www.bipt.edu.cn, 本科,——
279,北京电子科技, 北京,http://college.gaokao.com/school/130/, 工科, 中央办公厅, www.besti.edu.cn, 本科,——
280,北京农学院, 北京,http://college.gaokao.com/school/131/, 农业, 北京市教育委员会, http://www.bua.edu.cn, 本科,——
281,首都医科大学, 北京,http://college.gaokao.com/school/132/, 医药, 北京市教育委员会, http://www.ccmu.edu.cn, 本科,——
282,首都师范大学, 北京,http://college.gaokao.com/school/133/, 师范, 北京市教育委员会, www.cnu.edu.cn, 本科,——
283,首都体育学院, 北京,http://college.gaokao.com/school/134/, 体育, 北京市教育委员会, www.cipe.edu.cn, 本科,——
284,北京第二外国, 北京,http://college.gaokao.com/school/135/, 语言, 北京市教育委员会, www.bisu.edu.cn, 本科,——
285,北京语言大学, 北京,http://college.gaokao.com/school/136/, 语言, 教育部, www.blcu.edu.cn, 本科,——
286,北京物资学院, 北京,http://college.gaokao.com/school/137/, 财经, 北京市教育委员会, http://www.bwu.edu.cn, 本科,211
287,外交学院, 北京,http://college.gaokao.com/school/138/, 语言, 外交部, www.cfau.edu.cn, 本科,——
288,中国人民公安, 北京,http://college.gaokao.com/school/139/, 政法, 公安部, www.ppsuc.edu.cn, 本科,——
289,国际关系学院, 北京,http://college.gaokao.com/school/140/, 政法, 教育部, http://www.uir.cn, 本科,——
290,中国音乐学院, 北京,http://college.gaokao.com/school/141/, 艺术, 北京市教育委员会, www.ccmusic.edu.cn, 本科,——
291,中央美术学院, 北京,http://college.gaokao.com/school/142/, 艺术, 教育部, www.cafa.edu.cn, 本科,——
292,中央戏剧学院, 北京,http://college.gaokao.com/school/143/, 艺术, 教育部, www.zhongxi.cn, 本科,——
293,中国戏曲学院, 北京,http://college.gaokao.com/school/144/, 艺术, 北京市教育委员会, www.nacta.edu.cn, 本科,——
294,北京电影学院, 北京,http://college.gaokao.com/school/145/, 艺术, 北京市教育委员会, http://www.bfa.edu.cn, 本科,——
295,北京舞蹈学院, 北京,http://college.gaokao.com/school/146/, 艺术, 北京市教育委员会, www.bda.edu.cn, 本科,——
296,天津科技大学, 天津,http://college.gaokao.com/school/147/, 工科, 天津市教育委员会, www.tust.edu.cn, 本科,——
297,天津工业大学, 天津,http://college.gaokao.com/school/148/, 工科, 天津市教育委员会, www.tjpu.edu.cn, 本科,——
298,中国民航大学, 天津,http://college.gaokao.com/school/149/, 工科, 中国民用航空总局, www.cauc.edu.cn, 本科,——
299,天津理工大学, 天津,http://college.gaokao.com/school/150/, 工科, 天津市教育委员会, http://www.tjut.edu.cn/, 本科,——
300,天津农学院, 天津,http://college.gaokao.com/school/151/, 农业, 天津市教育委员会, www.tjau.edu.cn, 本科,——
301,天津中医药大, 天津,http://college.gaokao.com/school/152/, 医药, 天津市教育委员会, www.tjutcm.edu.cn, 本科,——
302,天津师范大学, 天津,http://college.gaokao.com/school/153/, 师范, 天津市教育委员会, www.tjnu.edu.cn, 本科,——
303,天津外国语学, 天津,http://college.gaokao.com/school/154/, 语言, ——, http://zsb.tjfsu.edu.cn, 本科,——
304,天津商业大学, 天津,http://college.gaokao.com/school/155/, 财经, 天津市教育委员会, http://zs.tjcu.edu.cn, 本科,——
305,天津体育学院, 天津,http://college.gaokao.com/school/156/, 体育, 天津市教育委员会, www.tjipe.edu.cn, 本科,——
306,天津音乐学院, 天津,http://college.gaokao.com/school/157/, 艺术, 天津市教育委员会, www.tjcm.edu.cn, 本科,——
307,天津美术学院, 天津,http://college.gaokao.com/school/158/, 艺术, 天津市教育委员会, www.tjarts.edu.cn, 本科,——
308,河北大学, 河北,http://college.gaokao.com/school/159/, 综合, 河北省教育厅, www.hbu.edu.cn, 本科,——
309,石家庄经济学, 河北,http://college.gaokao.com/school/160/, 财经, 河北省教育厅, www.sjzue.edu.cn, 本科,——
310,河北科技大学, 河北,http://college.gaokao.com/school/161/, 工科, 河北省教育厅, www.hebust.edu.cn, 本科,——
311,河北建筑工程, 河北,http://college.gaokao.com/school/162/, 工科, 河北省教育厅, www.hebiace.edu.cn, 本科,——
312,华北煤炭医学, 河北,http://college.gaokao.com/school/163/, 医药, ——, www.heuu.edu.cn, 本科,——
313,承德医学院, 河北,http://college.gaokao.com/school/164/, 医药, 河北省教育厅, http://www.cdmc.edu.cn, 本科,——
314,河北师范大学, 河北,http://college.gaokao.com/school/165/, 师范, 河北省教育厅, www.hebtu.edu.cn, 本科,——
315,唐山师范学院, 河北,http://college.gaokao.com/school/166/, 师范, 河北省教育厅, www.tstc.edu.cn, 本科,——
316,廊坊师范学院, 河北,http://college.gaokao.com/school/167/, 师范, 河北省教育厅, http://www.lfsfxy.edu.cn, 本科,——
317,邢台学院, 河北,http://college.gaokao.com/school/168/, 师范, 河北省教育厅, ——, 本科,——
318,石家庄铁道学, 河北,http://college.gaokao.com/school/169/, 工科, ——, www.hsvtc.cn, 本科,——
319,山西大学, 山西,http://college.gaokao.com/school/170/, 综合, 山西省教育厅, www.sxu.edu.cn, 本科,——
320,山西农业大学, 山西,http://college.gaokao.com/school/171/, 农业, 山西省教育厅, www.sxau.edu.cn, 本科,——
321,山西医科大学, 山西,http://college.gaokao.com/school/172/, 医药, 山西省教育厅, www.sxmu.edu.cn, 本科,——
322,长治医学院, 山西,http://college.gaokao.com/school/173/, 医药, 山西省教育厅, www.czmc.com, 本科,——
323,山西师范大学, 山西,http://college.gaokao.com/school/174/, 师范, 山西省教育厅, www.sxnu.edu.cn, 本科,——
324,太原师范学院, 山西,http://college.gaokao.com/school/175/, 师范, 山西省教育厅, www.tynu.edu.cn, 本科,——
325,晋中学院, 山西,http://college.gaokao.com/school/176/, 师范, 山西省教育厅, www.sxjztc.edu.cn, 本科,——
326,运城学院, 山西,http://college.gaokao.com/school/177/, 师范, 山西省教育厅, www.ycu.edu.cn, 本科,——
327,忻州师范学院, 山西,http://college.gaokao.com/school/178/, 师范, 山西省教育厅, www.xztc.edu.cn, 本科,——
328,山西财经大学, 山西,http://college.gaokao.com/school/179/, 财经, 山西省教育厅, http://www.sxufe.edu.cn, 本科,——
329,内蒙古工业大, 内蒙古,http://college.gaokao.com/school/180/, 工科, 内蒙古自治区教育厅, www.imut.edu.cn, 本科,——
330,内蒙古医科大, 内蒙古,http://college.gaokao.com/school/181/, 医药, 内蒙古自治区教育厅, www.immu.edu.cn, 本科,——
331,内蒙古师范大, 内蒙古,http://college.gaokao.com/school/183/, 师范, 内蒙古自治区教育厅, www.imnu.edu.cn, 本科,——
332,内蒙古财经学, 内蒙古,http://college.gaokao.com/school/184/, 财经, 内蒙古自治区教育厅, www.imfec.edu.cn, 本科,——
333,沈阳工业大学, 辽宁,http://college.gaokao.com/school/185/, 工科, 辽宁省教育厅, www.sut.edu.cn, 本科,——
334,沈阳航空工业, 辽宁,http://college.gaokao.com/school/186/, 工科, ——, http://www.sau.edu.cn, 本科,——
335,辽宁科技大学, 辽宁,http://college.gaokao.com/school/187/, 工科, 辽宁省教育厅, www.ustl.edu.cn, 本科,——
336,辽宁工程技术, 辽宁,http://college.gaokao.com/school/188/, 工科, 辽宁省教育厅, www.lntu.edu.cn, 本科,——
337,辽宁石油化工, 辽宁,http://college.gaokao.com/school/189/, 工科, 辽宁省教育厅, www.lnpu.edu.cn, 本科,——
338,沈阳化工学院, 辽宁,http://college.gaokao.com/school/190/, 工科, ——, www.syuct.edu.cn, 本科,——
339,大连工业大学, 辽宁,http://college.gaokao.com/school/191/, 工科, 辽宁省教育厅, www.dlpu.edu.cn, 本科,——
340,辽宁工业大学, 辽宁,http://college.gaokao.com/school/192/, 工科, 辽宁省教育厅, http://www.lnut.edu.cn/, 本科,——
341,沈阳农业大学, 辽宁,http://college.gaokao.com/school/193/, 农业, 辽宁省教育厅, http://www.syau.edu.cn, 本科,——
342,大连水产学院, 辽宁,http://college.gaokao.com/school/194/, 农业, ——, http://www.dlou.edu.cn, 本科,——
343,中国医科大学, 辽宁,http://college.gaokao.com/school/195/, 医药, 辽宁省教育厅, www.cmu.edu.cn, 本科,——
344,辽宁医学院, 辽宁,http://college.gaokao.com/school/196/, 医药, 辽宁省教育厅, www.jzmu.edu.cn, 本科,——
345,大连医科大学, 辽宁,http://college.gaokao.com/school/197/, 医药, 辽宁省教育厅, www.dlmedu.edu.cn, 本科,——
346,辽宁中医药大, 辽宁,http://college.gaokao.com/school/198/, 医药, 辽宁省教育厅, www.lnutcm.edu.cn, 本科,——
347,沈阳药科大学, 辽宁,http://college.gaokao.com/school/199/, 医药, 辽宁省教育厅, www.syphu.edu.cn, 本科,——
348,沈阳医学院, 辽宁,http://college.gaokao.com/school/200/, 医药, 辽宁省教育厅, www.symc.edu.cn, 本科,——
349,辽宁师范大学, 辽宁,http://college.gaokao.com/school/201/, 师范, 辽宁省教育厅, www.lnnu.edu.cn, 本科,——
350,沈阳师范大学, 辽宁,http://college.gaokao.com/school/202/, 师范, 辽宁省教育厅, www.synu.edu.cn, 本科,——
351,鞍山师范学院, 辽宁,http://college.gaokao.com/school/203/, 师范, 辽宁省教育厅, www.asnc.edu.cn, 本科,——
352,大连外国语大, 辽宁,http://college.gaokao.com/school/204/, 语言, 辽宁省教育厅, www.dlufl.edu.cn, 本科,——
353,东北财经大学, 辽宁,http://college.gaokao.com/school/205/, 财经, 辽宁省教育厅, http://www.dufe.edu.cn, 本科,——
354,中国刑事警察, 辽宁,http://college.gaokao.com/school/206/, 政法, 公安部, www.ccpc.edu.cn, 本科,——
355,沈阳体育学院, 辽宁,http://college.gaokao.com/school/207/, 体育, 辽宁省教育厅, www.syty.edu.cn, 本科,——
356,沈阳音乐学院, 辽宁,http://college.gaokao.com/school/208/, 艺术, 辽宁省教育厅, www.sycm.com.cn, 本科,——
